1e-09,0.49997187558363,0.250028125201103,0.249999999215266,0.249999999215266,0.249971876368364,0.999999999587525
1.02807322383086e-09,0.499971086055817,0.250028914773775,0.249999999170408,0.249999999170408,0.249971086885408,0.999999999575947
1.05693455355799e-09,0.499970274364279,0.250029726512729,0.249999999122992,0.249999999122992,0.249970275241287,0.999999999564043
1.0866061138546e-09,0.499969439886859,0.250030561040271,0.24999999907287,0.24999999907287,0.249969440813989,0.999999999551805
1.11711065050482e-09,0.499968581983936,0.250031418996175,0.249999999019889,0.249999999019889,0.249968582964047,0.999999999539224
1.14847154784029e-09,0.499967699997936,0.250032301038177,0.249999998963887,0.249999998963887,0.249967701034049,0.999999999526289
1.18071284666619e-09,0.499966793252827,0.250033207842483,0.24999999890469,0.24999999890469,0.249966794348136,0.999999999512991
1.21385926269063e-09,0.499965861053603,0.250034140104279,0.249999998842118,0.249999998842118,0.249965862211485,0.99999999949932
1.24793620547131e-09,0.49996490268575,0.250035098538274,0.249999998775977,0.249999998775977,0.249964903909773,0.999999999485266
1.28296979789415e-09,0.499963917414698,0.250036083879237,0.249999998706064,0.249999998706064,0.249963918708634,0.999999999470817
1.31898689619867e-09,0.499962904485262,0.250037096882573,0.249999998632165,0.249999998632165,0.249962905853097,0.999999999455962
1.35601511056563e-09,0.499961863121058,0.25003813832489,0.249999998554052,0.249999998554052,0.249961864567006,0.99999999944069
1.39408282628258e-09,0.499960792523912,0.250039209004603,0.249999998471485,0.249999998471485,0.249960794052426,0.99999999942499
1.43321922550358e-09,0.499959691873246,0.250040309742543,0.249999998384211,0.249999998384211,0.249959693489035,0.999999999408849
1.47345430961984e-09,0.499958560325453,0.250041441382586,0.249999998291961,0.249999998291961,0.249958562033492,0.999999999392255
1.51481892225835e-09,0.499957397013245,0.250042604792303,0.249999998194451,0.249999998194451,0.249957398818794,0.999999999375195
1.55734477292614e-09,0.499956201044996,0.250043800863621,0.249999998091383,0.249999998091383,0.249956202953613,0.999999999357657
1.60106446131832e-09,0.499954971504052,0.250045030513509,0.249999997982439,0.249999997982439,0.249954973521613,0.999999999339626
1.64601150230855e-09,0.499953707448032,0.250046294684683,0.249999997867285,0.249999997867285,0.249953709580747,0.999999999321089
1.69222035164104e-09,0.499952407908107,0.250047594346326,0.249999997745567,0.249999997745567,0.24995241016254,0.999999999302032
1.7397264323438e-09,0.499951071888255,0.250048930494834,0.249999997616911,0.249999997616911,0.249951074271344,0.99999999928244
1.78856616188346e-09,0.499949698364502,0.250050304154577,0.249999997480922,0.249999997480922,0.24994970088358,0.999999999262297
1.83877698008233e-09,0.499948286284132,0.250051716378686,0.249999997337181,0.249999997337181,0.249948288946951,0.99999999924159
1.89039737781922e-09,0.499946834564888,0.250053168249863,0.249999997185249,0.249999997185249,0.249946837379639,0.999999999220301
1.94346692653602e-09,0.499945342094136,0.250054660881207,0.249999997024657,0.249999997024657,0.249945345069479,0.999999999198415
1.99802630857255e-09,0.499943807728017,0.25005619541707,0.249999996854913,0.249999996854913,0.249943810873103,0.999999999175915
2.05411734835306e-09,0.499942230290569,0.250057773033935,0.249999996675496,0.249999996675496,0.249942233615073,0.999999999152783
2.11178304444824e-09,0.499940608572827,0.250059394941319,0.249999996485854,0.249999996485854,0.249940612086974,0.999999999129002
2.17106760253726e-09,0.499938941331899,0.250061062382696,0.249999996285405,0.249999996285405,0.249938945046494,0.999999999104554
2.23201646929523e-09,0.49993722729001,0.250062776636457,0.249999996073533,0.249999996073533,0.249937231216476,0.999999999079419
2.29467636723194e-09,0.499935465133526,0.250064539016885,0.249999995849589,0.249999995849589,0.249935469283937,0.999999999053579
2.35909533050864e-09,0.499933653511948,0.250066350875168,0.249999995612884,0.249999995612884,0.249933657899064,0.999999999027014
2.42532274176036e-09,0.499931791036878,0.250068213600431,0.249999995362691,0.249999995362691,0.249931795674186,0.999999998999703
2.49340936995188e-09,0.499929876280954,0.250070128620803,0.249999995098243,0.249999995098243,0.249929881182711,0.999999998971626
2.56340740929651e-09,0.499927907776759,0.250072097404513,0.249999994818728,0.249999994818728,0.249927912958031,0.99999999894276
2.63537051926739e-09,0.499925884015696,0.250074121461017,0.249999994523287,0.249999994523287,0.249925889492409,0.999999998913085
2.70935386573205e-09,0.499923803446834,0.250076202342152,0.249999994211013,0.249999994211013,0.249923809235821,0.999999998882577
2.78541416324176e-09,0.49992166447572,0.250078341643332,0.249999993880949,0.249999993880949,0.249921670594771,0.999999998851213
2.86360971850811e-09,0.499919465463156,0.250080541004764,0.24999999353208,0.24999999353208,0.249919471931076,0.999999998818969
2.94400047510004e-09,0.499917204723948,0.250082802112716,0.249999993163336,0.249999993163336,0.249917211560612,0.999999998785819
3.0266480593957e-09,0.499914880525615,0.2500851267008,0.249999992773585,0.249999992773585,0.24991488775203,0.99999999875174
3.11161582782436e-09,0.499912491087058,0.250087516551312,0.249999992361631,0.249999992361631,0.249912498725427,0.999999998716703
3.19896891543454e-09,0.499910034577202,0.250089973496589,0.249999991926209,0.249999991926209,0.249910042650993,0.999999998680684
3.28877428582551e-09,0.499907509113592,0.250092499420425,0.249999991465983,0.249999991465983,0.249907517647609,0.999999998643654
3.38110078248068e-09,0.499904912760953,0.250095096259506,0.249999990979541,0.249999990979541,0.249904921781412,0.999999998605585
3.47601918154197e-09,0.499902243529706,0.250097766004905,0.249999990465389,0.249999990465389,0.249902253064317,0.999999998566448
3.57360224606578e-09,0.499899499374448,0.250100510703601,0.24999998992195,0.24999998992195,0.249899509452498,0.999999998526212
