1e-09,0.49937562547285,0.50062437452715,0.49937562547285,0.999999999700624
1.02807322383086e-09,0.4993581153256,0.5006418846744,0.4993581153256,0.999999999692238
1.05693455355799e-09,0.499340114640819,0.500659885359181,0.499340114640819,0.999999999683617
1.0866061138546e-09,0.499321609706159,0.500678390293841,0.499321609706159,0.999999999674755
1.11711065050482e-09,0.499302586427664,0.500697413572336,0.499302586427664,0.999999999665645
1.14847154784029e-09,0.49928303031925,0.50071696968075,0.49928303031925,0.999999999656281
1.18071284666619e-09,0.499262926491893,0.500737073508107,0.499262926491893,0.999999999646656
1.21385926269063e-09,0.499242259642536,0.500757740357464,0.499242259642536,0.999999999636761
1.24793620547131e-09,0.499221014042686,0.500778985957314,0.499221014042686,0.999999999626591
1.28296979789415e-09,0.499199173526712,0.500800826473288,0.499199173526712,0.999999999616136
1.31898689619867e-09,0.499176721479825,0.500823278520175,0.499176721479825,0.999999999605389
1.35601511056563e-09,0.499153640825731,0.500846359174269,0.499153640825731,0.999999999594342
1.39408282628258e-09,0.49912991401396,0.50087008598604,0.49912991401396,0.999999999582987
1.43321922550358e-09,0.499105523006851,0.500894476993149,0.499105523006851,0.999999999571315
1.47345430961984e-09,0.499080449266186,0.500919550733814,0.499080449266186,0.999999999559318
1.51481892225835e-09,0.499054673739478,0.500945326260522,0.499054673739478,0.999999999546985
1.55734477292614e-09,0.499028176845873,0.500971823154127,0.499028176845873,0.999999999534309
1.60106446131832e-09,0.499000938461699,0.500999061538301,0.499000938461699,0.999999999521279
1.64601150230855e-09,0.498972937905617,0.501027062094383,0.498972937905617,0.999999999507886
1.69222035164104e-09,0.498944153923376,0.501055846076624,0.498944153923376,0.999999999494119
1.7397264323438e-09,0.498914564672172,0.501085435327828,0.498914564672172,0.999999999479969
1.78856616188346e-09,0.498884147704591,0.501115852295409,0.498884147704591,0.999999999465424
1.83877698008233e-09,0.498852879952122,0.501147120047878,0.498852879952122,0.999999999450474
1.89039737781922e-09,0.498820737708241,0.501179262291759,0.498820737708241,0.999999999435108
1.94346692653602e-09,0.498787696611046,0.501212303388954,0.498787696611046,0.999999999419314
1.99802630857255e-09,0.498753731625442,0.501246268374558,0.498753731625442,0.99999999940308
2.05411734835306e-09,0.49871881702485,0.50128118297515,0.49871881702485,0.999999999386394
2.11178304444824e-09,0.498682926372445,0.501317073627555,0.498682926372445,0.999999999369244
2.17106760253726e-09,0.498646032501899,0.501353967498101,0.498646032501899,0.999999999351616
2.23201646929523e-09,0.49860810749763,0.50139189250237,0.49860810749763,0.999999999333498
2.29467636723194e-09,0.498569122674526,0.501430877325474,0.498569122674526,0.999999999314877
2.35909533050864e-09,0.498529048557159,0.501470951442841,0.498529048557159,0.999999999295737
2.42532274176036e-09,0.498487854858445,0.501512145141555,0.498487854858445,0.999999999276066
2.49340936995188e-09,0.498445510457768,0.501554489542232,0.498445510457768,0.999999999255848
2.56340740929651e-09,0.498401983378534,0.501598016621466,0.498401983378534,0.999999999235069
2.63537051926739e-09,0.498357240765152,0.501642759234848,0.498357240765152,0.999999999213713
2.70935386573205e-09,0.498311248859423,0.501688751140577,0.498311248859423,0.999999999191763
2.78541416324176e-09,0.498263972976335,0.501736027023665,0.498263972976335,0.999999999169205
2.86360971850811e-09,0.498215377479238,0.501784622520762,0.498215377479238,0.99999999914602
2.94400047510004e-09,0.498165425754387,0.501834574245613,0.498165425754387,0.999999999122193
3.0266480593957e-09,0.498114080184851,0.501885919815149,0.498114080184851,0.999999999097705
3.11161582782436e-09,0.49806130212376,0.50193869787624,0.49806130212376,0.999999999072538
3.19896891543454e-09,0.498007051866883,0.501992948133117,0.498007051866883,0.999999999046675
3.28877428582551e-09,0.497951288624524,0.502048711375476,0.497951288624524,0.999999999020094
3.38110078248068e-09,0.497893970492718,0.502106029507282,0.497893970492718,0.999999998992779
3.47601918154197e-09,0.497835054423711,0.502164945576289,0.497835054423711,0.999999998964707
3.57360224606578e-09,0.497774496195716,0.502225503804284,0.497774496195716,0.999999998935858
3.67392478180208e-09,0.49771225038193,0.50228774961807,0.49771225038193,0.999999998906212
3.77706369453937e-09,0.497648270318785,0.502351729681215,0.497648270318785,0.999999998875747
3.88309804905961e-09,0.497582508073434,0.502417491926566,0.497582508073434,0.99999999884444
3.99210912974805e-09,0.497514914410451,0.502485085589549,0.497514914410451,0.999999998812268
4.10418050290471e-09,0.497445438757727,0.502554561242273,0.497445438757727,0.999999998779209
4.21939808080502e-09,0.49737402917155,0.50262597082845,0.49737402917155,0.999999998745237
4.33785018755898e-09,0.497300632300856,0.502699367699144,0.497300632300856,0.999999998710329
4.45962762681909e-09,0.497225193350635,0.502774806649365,0.497225193350635,0.999999998674459
4.58482375138911e-09,0.497147656044472,0.502852343955528,0.497147656044472,0.9999999986376
4.71353453478692e-09,0.49706796258622,0.50293203741378,0.49706796258622,0.999999998599728
4.8458586448165e-09,0.496986053620781,0.503013946379219,0.496986053620781,0.999999998560812
4.98189751920517e-09,0.49690186819398,0.50309813180602,0.49690186819398,0.999999998520827
5.12175544336424e-09,0.496815343711526,0.503184656288474,0.496815343711526,0.999999998479743
5.26553963033276e-09,0.496726415897044,0.503273584102956,0.496726415897044,0.99999999843753
5.41336030296538e-09,0.496635018749157,0.503364981250843,0.496635018749157,0.999999998394159
5.56533077842764e-09,0.496541084497612,0.503458915502388,0.496541084497612,0.999999998349598
5.72156755506324e-09,0.496444543558439,0.503555456441561,0.496444543558439,0.999999998303815
5.88219040169997e-09,0.496345324488122,0.503654675511878,0.496345324488122,0.999999998256777
